NCBI_ID	Rank	Parent_NCBI_ID	Parent_name	Parent_rank
637911	strain	51047	Actinobacillus minor	species
637910	strain	67825	Citrobacter rodentium	species
637909	strain	315405	Streptococcus gallolyticus	species
637905	strain	60217	Shewanella violacea	species
637887	strain	1515	Acetivibrio thermocellus	species
63745	species	314343	Sideroxydans	genus
63743	genus	1963268	Haloarculaceae	family
63742	genus	1644061	Natrialbaceae	family
63740	species	56688	Halorubrum	genus
637390	strain	930	Acidithiobacillus thiooxidans	species
637389	strain	33059	Acidithiobacillus caldus	species
637387	strain	2115	Mycoplasmopsis fermentans	species
637386	strain	632	Yersinia pestis	species
637385	strain	632	Yersinia pestis	species
637383	strain	210	Helicobacter pylori	species
637382	strain	632	Yersinia pestis	species
637381	strain	1639	Listeria monocytogenes	species
637380	strain	1396	Bacillus cereus	species
63737	strain	272131	Nostoc punctiforme	species
637	genus	1903414	Morganellaceae	family
63657	species	933	Thiomicrospira	genus
63654	species	933	Thiomicrospira	genus
63653	species	933	Thiomicrospira	genus
63652	species	933	Thiomicrospira	genus
63612	species	84565	Sodalis	genus
636	species	635	Edwardsiella	genus
63560	species	872	Desulfovibrio	genus
635013	strain	863643	Thermincola potens	species
635	genus	1903412	Hafniaceae	family
634997	strain	2100	Mesomycoplasma hyorhinis	species
634996	strain	2100	Mesomycoplasma hyorhinis	species
634956	strain	1426	Parageobacillus thermoglucosidasius	species
634504	strain	33045	Bartonella grahamii	species
634503	strain	67780	Edwardsiella ictaluri	species
634500	strain	182337	Erwinia billingiae	species
634499	strain	79967	Erwinia pyrifoliae	species
634498	strain	83816	Methanobrevibacter ruminantium	species
634497	strain	51589	Haloarcula hispanica	species
634468	strain	562	Escherichia coli	species
634464	strain	813	Chlamydia trachomatis	species
634439	strain	1216040	Vibrio marisflavi	species
634430	species	13687	Sphingomonas	genus
634177	strain	1177712	Komagataeibacter medellinensis	species
634176	strain	732	Aggregatibacter aphrophilus	species
634126	species	44249	Paenibacillus	genus
634113	species	637	Arsenophonus	genus
634	species	629	Yersinia	genus
633807	species	2737	Vagococcus	genus
633701	species	2974257	Hoylesella	genus
633699	strain	33959	Lactobacillus johnsonii	species
633697	strain	29322	[Eubacterium] cellulosolvens	species
633667	species	1883	Streptomyces	genus
63363	species	2713	Aquifex	genus
633482	species	13687	Sphingomonas	genus
633481	species	13687	Sphingomonas	genus
633469	species	963	Herbaspirillum	genus
633468	species	963	Herbaspirillum	genus
633417	species	642	Aeromonas	genus
633152	species	75309	Rhodanobacter	genus
633151	species	75309	Rhodanobacter	genus
633149	strain	74313	Brevundimonas subvibrioides	species
633148	strain	54254	Thermosphaera aggregans	species
633147	strain	133926	Olsenella uli	species
633145	strain	61435	Dehalococcoides mccartyi	species
633131	species	633130	Thalassobium	genus
633	species	629	Yersinia	genus
632955	species	469	Acinetobacter	genus
632772	strain	37919	Rhodococcus opacus	species
632569	species	1851	Saccharomonospora	genus
632518	strain	55205	Caldicellulosiruptor owensensis	species
632516	strain	301953	Caldicellulosiruptor acetigenus	species
632348	strain	413889	Caldicellulosiruptor kronotskyensis	species
632335	strain	301953	Caldicellulosiruptor acetigenus	species
632292	strain	413888	Caldicellulosiruptor hydrothermalis	species
632245	strain	1492	Clostridium butyricum	species
632	species	629	Yersinia	genus
63186	species	112040	Zobellia	genus
631455	species	2782231	Kaistella	genus
631454	strain	1358440	Lutibaculum baratangense	species
631362	species	61593	Thiorhodovibrio	genus
63128	species	134813	Natronorubrum	genus
631220	species	872	Desulfovibrio	genus
631050	species	54902	Scrippsiella	genus
631	species	629	Yersinia	genus
630723	genus	3046411	Halarsenatibacteraceae	family
630626	strain	563	Shimwellia blattae	species
630588	strain	487	Neisseria meningitidis	species
630520	species	44249	Paenibacillus	genus
630514	species	33882	Microbacterium	genus
630408	species	57488	Thiorhodococcus	genus
630407	strain	1288393	Corynebacterium pilbarense	species
630128	species	1678	Bifidobacterium	genus
630	species	629	Yersinia	genus
63	species	59	Vitreoscilla	genus
629773	species	13687	Sphingomonas	genus
62977	strain	202950	Acinetobacter baylyi	species
629741	strain	505	Kingella oralis	species
629724	species	44249	Paenibacillus	genus
62970	species	2195	Methanogenium	genus
629	genus	1903411	Yersiniaceae	family
628	species	626	Xenorhabdus	genus
627707	species	203135	Halomicrobium	genus
627706	species	60846	Halogeometricum	genus
627705	species	146918	Salinibacter	genus
627688	species	165695	Sphingobium	genus
62763	species	662	Vibrio	genus
627619	species	48075	Marinobacterium	genus
627344	strain	542	Zymomonas mobilis	species
627343	strain	542	Zymomonas mobilis	species
627192	species	165695	Sphingobium	genus
627089	species	1763	Mycobacterium	genus
626940	species	33024	Phascolarctobacterium	genus
626939	strain	626940	Phascolarctobacterium succinatutens	species
626938	species	674963	Succinatimonas	genus
626935	species	102106	Collinsella	genus
626934	species	84108	Slackia	genus
626933	species	283168	Odoribacter	genus
626932	species	239759	Alistipes	genus
626931	species	816	Bacteroides	genus
626930	species	816	Bacteroides	genus
626929	species	816	Bacteroides	genus
626523	strain	177972	Shuttleworthia satelles	species
626522	strain	76122	Alloprevotella tannerae	species
626418	strain	337	Burkholderia glumae	species
626369	strain	137732	Granulicatella elegans	species
626119	genus	1331736	Ruaniaceae	family
626084	species	1817	Nocardia	genus
62608	genus	2267	Thermoproteaceae	family
626	genus	1903414	Morganellaceae	family
624186	species	34098	Blattabacterium	genus
624147	species	44249	Paenibacillus	genus
624	species	620	Shigella	genus
62322	species	22	Shewanella	genus
62320	species	121871	Haloterrigena	genus
62319	species	2249	Halococcus	genus
623	species	620	Shigella	genus
622759	strain	542	Zymomonas mobilis	species
622312	strain	360807	Roseburia inulinivorans	species
622	species	620	Shigella	genus
621456	strain	152682	Sphingomonas melonis	species
621401	species	1883	Streptomyces	genus
62140	species	522	Acidiphilium	genus
621395	species	1883	Streptomyces	genus
621108	species	1370	Marinococcus	genus
621106	species	2742	Marinobacter	genus
621104	species	2742	Marinobacter	genus
621103	species	2742	Marinobacter	genus
621100	species	2742	Marinobacter	genus
621099	species	135575	Idiomarina	genus
621095	species	45667	Halobacillus	genus
621	species	620	Shigella	genus
620914	strain	1087449	Aquimarina agarilytica	species
620903	species	909928	Negativicoccus	genus
620	genus	543	Enterobacteriaceae	family
619771	species	497	Psychrobacter	genus
619688	species	83618	Pseudoxanthomonas	genus
619593	strain	312539	Acidianus sulfidivorans	species
619299	species	1883	Streptomyces	genus
61858	species	134813	Natronorubrum	genus
618	species	613	Serratia	genus
617121	strain	1334	Streptococcus dysgalactiae	species
616997	species	697025	Hoyosella	genus
616991	species	178469	Arenibacter	genus
616990	species	2767886	Levilactobacillus	genus
61656	species	99	Ancylobacter	genus
61653	genus	31993	Methylocystaceae	family
61652	species	613	Serratia	genus
61651	species	613	Serratia	genus
61648	species	579	Kluyvera	genus
61647	species	1330546	Pluralibacter	genus
61646	species	1330545	Lelliottia	genus
61645	species	547	Enterobacter	genus
61635	species	2903107	Paracholeplasma	genus
61624	species	44249	Paenibacillus	genus
61623	species	44249	Paenibacillus	genus
61598	species	53452	Lamprocystis	genus
61597	species	13724	Thiocystis	genus
61595	species	85072	Allochromatium	genus
61593	genus	1046	Chromatiaceae	family
61592	species	1716	Corynebacterium	genus
615	species	613	Serratia	genus
61435	species	61434	Dehalococcoides	genus
614212	species	1822464	Paraburkholderia	genus
614083	strain	1484693	Rhodoferax saidenbachensis	species
614069	species	22	Shewanella	genus
614	species	613	Serratia	genus
613121	genus	85025	Nocardiaceae	family
613074	species	32008	Burkholderia	genus
61305	species	2013	Nocardiopsis	genus
613	genus	1903411	Yersiniaceae	family
61171	species	61170	Holdemania	genus
61170	genus	128827	Erysipelotrichaceae	family
61150	species	53246	Pseudoalteromonas	genus
611300	species	13134	Magnetospirillum	genus
61016	species	84406	Virgibacillus	genus
61015	species	1279	Staphylococcus	genus
610130	strain	84030	Lacrimispora saccharolytica	species
61013	species	379	Rhizobium	genus
61	species	59	Vitreoscilla	genus
60961	species	22	Shewanella	genus
60922	species	60919	Sanguibacter	genus
60921	species	60919	Sanguibacter	genus
60920	species	60919	Sanguibacter	genus
60894	species	1835	Saccharopolyspora	genus
60893	species	60892	Desulfobacca	genus
60892	genus	3031656	Desulfobaccaceae	family
60890	species	302485	Phaeobacter	genus
608538	strain	940	Hydrogenobacter thermophilus	species
608534	strain	652706	Oribacterium sp. oral taxon 078	species
608506	strain	717609	Caldicellulosiruptor obsidiansis	species
60847	species	60846	Halogeometricum	genus
60846	genus	1644056	Haloferacaceae	family
607712	species	482	Neisseria	genus
607711	species	482	Neisseria	genus
60706	species	1988	Actinomadura	genus
60552	species	32008	Burkholderia	genus
60550	species	32008	Burkholderia	genus
60549	species	1822464	Paraburkholderia	genus
60548	species	1822464	Paraburkholderia	genus
60547	species	1827195	Caballeronia	genus
60520	species	2767842	Lactiplantibacillus	genus
60489	species	1839	Nocardioides	genus
60481	species	22	Shewanella	genus
60480	species	22	Shewanella	genus
60478	species	22	Shewanella	genus
60450	species	182639	Kribbella	genus
60443	species	53355	Terrabacter	genus
60442	species	475	Moraxella	genus
604354	strain	172049	Thermococcus sibiricus	species
604331	strain	604332	Meiothermus rufus	species
604162	strain	487	Neisseria meningitidis	species
604089	species	237	Flavobacterium	genus
6035	species	6033	Encephalitozoon	genus
603050	species	2321114	Malaciobacter	genus
60246	species	209	Helicobacter	genus
60217	species	22	Shewanella	genus
60136	genus	2854170	Roseobacteraceae	family
60133	species	838	Prevotella	genus
600809	strain	367488	Blattabacterium sp. (Periplaneta americana)	species
60035	species	2883512	Citrifermentans	genus
60034	species	22	Shewanella	genus
600332	genus	1914233	Gemmataceae	family
6	genus	335928	Xanthobacteraceae	family
59931	species	1129	Synechococcus	genus
59930	species	167375	Cyanobium	genus
59922	strain	1219	Prochlorococcus marinus	species
59920	strain	1219	Prochlorococcus marinus	species
59919	strain	1219	Prochlorococcus marinus	species
59893	species	44249	Paenibacillus	genus
598660	species	1716	Corynebacterium	genus
598659	strain	244787	Nautilia profundicola	species
598626	species	447237	Frondihabitans	genus
598612	species	1839	Nocardioides	genus
598467	species	71655	Brenneria	genus
59846	species	44249	Paenibacillus	genus
59845	species	44249	Paenibacillus	genus
59843	species	44249	Paenibacillus	genus
59842	species	44249	Paenibacillus	genus
59841	species	44249	Paenibacillus	genus
59840	species	44249	Paenibacillus	genus
59839	species	44249	Paenibacillus	genus
59814	species	53335	Pantoea	genus
59813	species	1866885	Mycolicibacterium	genus
59803	species	13687	Sphingomonas	genus
59754	species	59753	Alcanivorax	genus
59753	genus	224372	Alcanivoracaceae	family
59750	species	1866885	Mycolicibacterium	genus
59748	species	33926	Phytoplasma	genus
59740	genus	1853234	Persicobacteraceae	family
59739	genus	200667	Flammeovirgaceae	family
59738	genus	558415	Marinilabiliaceae	family
59737	species	33886	Rathayibacter	genus
59735	genus	2762318	Weeksellaceae	family
59734	genus	2762318	Weeksellaceae	family
59733	species	59732	Chryseobacterium	genus
59732	genus	2762318	Weeksellaceae	family
596777	strain	813	Chlamydia trachomatis	species
596499	genus	596498	Nitriliruptoraceae	family
596495	genus	2070	Pseudonocardiaceae	family
596372	species	88138	Modestobacter	genus
596371	species	1298	Deinococcus	genus
596315	strain	341694	Peptostreptococcus stomatis	species
59620	species	1485	Clostridium	genus
596154	strain	179636	Alicycliphilus denitrificans	species
596153	strain	179636	Alicycliphilus denitrificans	species
596152	species	872	Desulfovibrio	genus
59613	genus	85026	Gordoniaceae	family
59610	species	2916693	Desulforamulus	genus
59602	species	49279	Gelidibacter	genus
59600	species	104264	Cellulophaga	genus
595670	species	469	Acinetobacter	genus
595615	species	13	Dictyoglomus	genus
595537	strain	34073	Variovorax paradoxus	species
595536	strain	426	Methylosinus trichosporium	species
595499	strain	336810	Candidatus Karelsulcia muelleri	species
595495	strain	562	Escherichia coli	species
595494	strain	43948	Tolumonas auensis	species
595464	species	265488	Rhodopirellula	genus
595460	species	265488	Rhodopirellula	genus
595457	species	265488	Rhodopirellula	genus
595455	species	265488	Rhodopirellula	genus
595448	species	265488	Rhodopirellula	genus
595444	species	265488	Rhodopirellula	genus
595436	species	265488	Rhodopirellula	genus
595435	species	265488	Rhodopirellula	genus
595433	species	265488	Rhodopirellula	genus
595415	species	265488	Rhodopirellula	genus
595414	species	265488	Rhodopirellula	genus
595405	species	265488	Rhodopirellula	genus
59505	species	1653174	Actinotignum	genus
594679	species	1869285	Allofrancisella	genus
593909	species	68287	Mesorhizobium	genus
593907	strain	11	Cellulomonas gilvus	species
593750	strain	882104	Methanoregula formicica	species
59374	strain	833	Fibrobacter succinogenes	species
59370	species	1883	Streptomyces	genus
593588	strain	666	Vibrio cholerae	species
593133	species	358023	Lutibacter	genus
593117	strain	187878	Thermococcus gammatolerans	species
59310	species	1301	Streptococcus	genus
59299	species	1883	Streptomyces	genus
59298	species	1883	Streptomyces	genus
592978	species	2316020	Mediterraneibacter	genus
59282	genus	2831090	Blastochloridaceae	family
592731	species	1386	Bacillus	genus
592678	strain	1069073	Haloechinothrix halophila	species
592378	species	32207	Rothia	genus
592377	species	57493	Kocuria	genus
592361	species	286	Pseudomonas	genus
592316	species	53335	Pantoea	genus
592205	strain	210	Helicobacter pylori	species
592031	strain	51123	[Eubacterium] saphenum	species
592030	strain	1054	Ectothiorhodospira shaposhnikovii	species
592029	strain	328515	Nonlabens dokdonensis	species
592028	strain	218538	Dialister invisus	species
592026	strain	43997	Catonella morbi	species
592022	strain	1404	Priestia megaterium	species
592021	strain	1392	Bacillus anthracis	species
592010	strain	46125	Abiotrophia defectiva	species
591962	species	642	Aeromonas	genus
59196	species	59195	Rickettsiella	genus
59195	genus	118968	Coxiellaceae	family
591946	strain	562	Escherichia coli	species
591365	strain	1338	Streptococcus intermedius	species
591197	species	795750	Ignavibacterium	genus
591167	strain	1169025	Streptomyces pratensis	species
591159	strain	1938	Streptomyces viridochromogenes	species
